product_name,energy-kcal_100g,sugars_100g,saturated-fat_100g,salt_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,fiber_100g,proteins_100g,energy_points,sugars_points,saturated_fat_points,salt_points,fruits_points,fiber_points,proteins_points,total_negative_points,total_positive_points,total_score,nutriscore_grade
"Alpro® Barista Haferdrink, 1 L, UHT",59.0,3.3,0.3,0.13,0.9625,1.0,0.8,9,3,0,1,0,1,0,13,1,12,D
Coco Sans Sucres,14.0,0.0,1.1,0.07,14.1,0.0,0.1,1,0,1,0,0,0,0,2,0,2,B
"Alpro Sojadrink, Schokoladen-Geschmack, Protein 1L",69.0,5.0,0.6,0.16,12.0,1.3,5.0,10,4,0,1,0,1,3,15,4,11,D
Couscous Lait battu,66.0,4.8,0.86,0.0,0.0,0.0,3.95,10,4,0,0,0,0,2,14,2,12,D
Fristi Fruits Rouges Brik 20CL 6-pack,43.0,7.9,0.0,0.12,0.021,0.0,1.8,7,6,0,1,0,0,1,14,1,13,D
Caramel latte,49.2,6.72,0.32,0.25,0.0,0.0,2.6,7,5,0,2,0,0,1,14,1,13,D
Chocomel,85.0,12.0,1.8,0.12,0.0,0.0,3.6,10,9,1,1,0,0,2,21,2,19,E
RISH Kombucha Living Tea Original 01,16.0,4.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Water Kefir Yuzu & Mandarin,10.0,2.4,0.5,0.01,0.0,0.5,0.5,1,2,0,0,0,0,0,3,0,3,C
Sparkling curcuma elderflower,19.0,4.0,0.0,0.0,5.208333333,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Pommes + poires,47.0,10.6,0.5,0.0017,100.0,0.5,0.3,7,8,0,0,10,0,0,15,10,5,C
Wise,6.4,1.52,0.16,0.052,0.0,0.0,0.56,0,2,0,0,0,0,0,2,0,2,B
Leopard Natural,33.0,6.4,0.1,0.002,45.0,0.0,0.5,5,5,0,0,2,0,0,10,2,8,C
Ritchie Lemon,33.0,8.1,0.0,0.0,20.1,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Coca Cola,139.0,35.0,0.0,0.0,0.0,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
Coca-Cola,42.0,10.6,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
FANTA Pineapple Tlavoured drink 2 litre,42.0,10.2,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Sprite,9.0,1.9,0.0,0.0,0.95,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Coca-Cola cherry,45.0,11.2,0.0,0.0,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Fanta grape flavoured  drink 2 litre,34.0,8.4,0.0,0.01,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Фанта лимон,20.0,4.6,0.0,0.02,6.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Sprite,13.0,3.1,0.0,0.01,0.0,0.0,0.0,1,3,0,0,0,0,0,4,0,4,C
Tropico Original,30.0,7.2,0.0,0.0,10.0,0.0,0.0,5,5,0,0,0,0,0,10,0,10,C
Mezzo mix,43.0,10.5,0.0,0.0,1.5,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Sprite Gazoz 2,5L Limonlu",9.0,2.0,0.0,0.07,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Aquarius Limón,18.0,4.400000095,0.0,0.059999999,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Fanta zero zahăr portocale,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Fanta Lemon,48.0,11.6,0.0,0.0,6.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Coca-Cola Less Sugar,30.4,7.52,0.0,0.0,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Haway tropical,37.0,8.5,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,0,0,12,0,12,D
Nestea sparkling lemon,0.0,7.2,0.0,0.0254,0.1,0.0,0.0,0,5,0,0,0,0,0,5,0,5,C
Watermelon,16.0,3.8,0.0,0.01,2.85,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Original Taste Coca Cola,42.0,10.6,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Aquarius Naranja,19.0,4.5,0.0,0.05,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Thé noir glacé framboise menthe,2.0,0.2,0.0,0.06,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
schweppes,20.0,4.6,0.0,0.01,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Schweppes Tangerine,30.0,7.1,0.0,0.01,0.0,0.0,0.0,5,5,0,0,0,0,0,10,0,10,C
Битер лимон,55.0,13.3,0.0,0.0,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
Schweppes Orange,30.0,7.5,0.0,3.25,0.0,0.0,0.0,5,6,0,10,0,0,0,21,0,21,E
Lemonade Flavoured Drink,49.7,0.0,0.0,0.0425,0.0,0.0,0.0,7,0,0,0,0,0,0,7,0,7,C
Dr Pepper,20.0,4.9,0.0,0.0,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Coca-Cola Original Taste,42.0,10.6,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Coca-Cola Life,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,5,0,5,C
Coca-Cola,42.1,10.6,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Ginger ale,12.0,3.033333333,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,0,0,4,0,4,C
Dr Pepper 8X330ml ..,20.0,4.9,0.0,0.0,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Slimline Tonic Water,2.0,0.0,0.0,0.100000001,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,B
Capri Sun Orange 330ml,21.0,4.900000095,0.0,0.0,10.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Coca-Cola,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,8,0,8,C
Fanta zero pineapple & grapefruit,3.0,0.3,0.0,0.03,5.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Coca-Cola Vanilla,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,8,0,8,C
Coca-Cola Vanille,43.0,10.6,0.0,0.0,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Coca Cola,42.0,10.6,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Sprite 0.5,42.0,10.1,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Sprite,32.0,7.8,0.0,0.02,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
مشروب غازي قوة جبل 500 مل عبوة24قارورة,50.0,12.4,0.0,0.025,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Chaudfontaine Still (Blauw) Glas,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,B
Coca cola chery,46.0,11.4,0.0,0.0,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Vio Bio Limo Zitrone-limette,41.0,9.5,0.0,0.0,26.625,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Coca-Cola lime,43.0,10.6,0.0,0.05,0.5,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Oasis,17.0,4.1,0.1,0.08,7.5,0.0,0.1,3,3,0,0,0,0,0,6,0,6,C
Original Taste,42.0,10.6,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Indian Tonic Water,21.0,4.9,0.0,0.0,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Schweppes Slimline Tonic Water,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,B
Coca Cola Jeux Olympiques de Londres 2012,42.0,10.6,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Fanta Zero,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Coca Cola South Africa,0.0,10.6,0.0,0.01778,0.0,0.0,0.0,0,8,0,0,0,0,0,8,0,8,C
Mezzo Mix Zero,1.0,0.2,0.0,0.01,1.5,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Tonic water,37.0,8.9,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,0,0,12,0,12,D
MER Hallon Svartvinbär,0.0,10.0,0.0,0.0,12.0,0.0,0.0,0,7,0,0,0,0,0,7,0,7,C
Vitaminwater Defence Himbeere Apfel,13.0,3.0,0.0,0.0,0.272042411,0.0,0.0,1,3,0,0,0,0,0,4,0,4,C
Vitamin Water Essential orange-orange,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,0,0,4,0,4,C
Fanta Orange,4.0,0.8,0.0,0.0,8.5,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Jus de peche,62.0,14.0,0.0,0.0,0.0,0.0,0.0,9,10,0,0,0,0,0,19,0,19,E
Schweppes Virgin Mojito,35.0,8.4,0.0,0.02875,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Nestea - Green Tea Citrus,20.0,4.6,0.0,0.0,0.0,0.0,0.05,3,4,0,0,0,0,0,7,0,7,C
Fanta,42.0,10.2,0.0,0.0,4.5,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Nestea con Té verde al maracuyá,20.0,4.6,0.0,0.05,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Напитка с екстракт от черен чай и вкус на манго и ананас,19.0,4.6,0.0,0.04,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Pulpy Orange Juice,39.0,0.0,0.0,1.1125,0.0,0.0,0.03,6,0,0,10,0,0,0,16,0,16,D
Sprite,19.0,4.4,0.0,0.04,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Lima-Limão,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Lilt pineapple and grapefruit,20.0,4.6,0.0,0.0,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
"Fuse tea 1,5 litre mango ananas",20.0,4.6,0.0,0.0,0.1,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Schweppes mandarine,42.0,10.1,0.0,0.0,0.0,0.0,0.9,6,7,0,0,0,0,0,13,0,13,D
Coca cola mini cherry,43.3,10.7,0.0,0.0,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Schweppes Pomegranate,41.0,10.0,0.0,0.1,0.0,0.0,0.0,6,7,0,1,0,0,0,14,0,14,D
Sprite,47.8,11.8,0.0,0.02375,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Sans sucre,1.0,0.0,0.0,0.1,0.0,0.0,0.04,0,0,0,1,0,0,0,1,0,1,B
Quinine Tonic Soda,36.0,9.0,0.0,0.0005,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Fanta zero orange,3.0,0.4,0.0,0.01,23.12199519,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Fuzetea pesca (Con nota di rosa),19.0,4.4,0.0,0.02,0.1,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Black iced tea -  lemon grass,19.0,4.4,0.0,0.03,0.1,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
The glace peche,33.0,8.0,0.0,0.03,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Black ice tea peach & hibiscus,19.0,4.3,0.0,0.03,30.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Студен зелен чай ягода и алое вера,20.0,4.5,0.0,0.05,0.1,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Fuzetea,33.0,8.0,0.0,0.05,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Fuzetea sparkling lemon black tea,18.0,4.2,0.0,0.03,1.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Fuzetea,19.0,4.5,0.0,0.02,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Fuze tea,20.0,4.5,0.0,0.05,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Mini coca,42.0,10.6,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Fuzetea black tea peach,19.0,4.4,0.0,0.03,1.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Fanta Lemon,0.0,0.1,0.0,0.04,3.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
COCA COLA ZERO LIME,1.0,0.0,0.0,0.2,0.0,0.0,0.02,0,0,0,2,0,0,0,2,0,2,B
Sorprendete soia gusto delicatamente dolce,35.0,0.5,0.3,0.12,6.3,0.0,2.9,5,1,0,1,0,0,1,7,1,6,C
Acqua,0.01,0.0,0.0,1.45,0.0,0.0,0.0,0,0,0,10,0,0,0,10,0,10,C
Coca Cola goût original,42.0,10.6,0.0,0.01,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Coca-Cola plus Coffee,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0,0,2,0,0,0,2,0,2,B
coca cola,30.0,7.5,0.0,0.0,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Diet Coke Twisted Strawberry,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,B
Diet coca cola twisted strawberry,5.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,0,5,0,0,0,5,0,5,C
Fuze tea lime mint,19.0,4.5,0.0,0.05,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Aquarius water   zinc - lemon,14.0,3.3,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,0,0,4,0,4,C
Fanta Zero Lemon,2.0,0.1,0.0,0.04,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Shokata,18.0,4.3,0.18,0.04,3.0,0.0,5.0,3,3,0,0,0,0,3,6,3,3,C
Schweppes lemonade,2.0,0.1,0.0,0.03,3.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Schweppes,44.0,10.6,0.0,0.0,2.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Chaudfontaine Sensation,25.0,5.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,0,8,0,8,C
Napój cytrynowo-limonkowy,9.0,2.0,0.0,0.01,0.021972656,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Coffee Caramel Latte Can,39.0,3.6,1.1,0.6,0.0,0.0,1.2,6,3,1,6,0,0,0,16,0,16,D
Costa coffer,49.0,5.2,0.7,0.1,0.0,0.0,2.8,7,4,0,1,0,0,1,12,1,11,D
Sprite bajo en azúcar,9.0,2.0,0.0,0.0,1.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Fanta Dark Orange,19.0,4.3,0.0,0.0,3.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Tropico,41.0,10.0,0.0,0.0,1.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Coca-Cola Cherry,43.0,10.7,0.0,0.0,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Fuzetea saveur pomme et citronnelle,18.0,3.9,0.0,0.04,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
POMEGRANATE,58.0,14.5,0.0,0.0125,0.0,0.0,0.0,9,10,0,0,0,0,0,19,0,19,E
Schweppes GOLD,54.0,13.4,0.0,0.01,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
Fanta limonata,4.0,0.4,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Coca Cola Original Taste Less Sugar,75.0,19.0,0.0,0.0,0.0,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
Fanta,1.0,0.1,0.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Coca-Cola goût original,30.0,7.5,0.0,0.01,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Schweppes Tonic (Zero),2.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,B
Schweppes Indian Tonic Water,21.0,4.9,0.0,0.0,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Schweppes,37.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0,6,0,6,C
Fanta,1.0,0.1,0.0,0.03,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Fanta - Citron Frappé,26.0,6.3,0.0,0.0,5.0,0.0,0.0,4,5,0,0,0,0,0,9,0,9,C
Sprite,33.0,7.9,0.0,0.03,5.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Fanta Strawberry & Kiwi,2.0,0.1,0.0,0.1,0.0,0.0,0.0,0,1,0,1,0,0,0,2,0,2,B
Schweppes Pomegranate,41.0,10.1,0.0,0.02,5.05,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Melocotón Rojo,20.0,4.6,0.0,0.06,4.6,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Blueberry Mojito Cocktail,19.0,4.3,0.0,0.01,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
coke,42.0,10.6,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Coca cola,44.0,10.6,0.0,0.0175,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
original taste,42.0,10.6,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Powerade Powerade Sports Drink Mount BLST 500ML 50,31.0,6.3,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0,10,0,10,C
Coca Cola Glass - coke,42.0,10.6,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Sprite Summer,9.0,1.9,0.0,0.01,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Coca Cola Original Taste,42.0,10.6,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Diet coke,0.4,0.0,0.0,0.0,0.0,58.0,0.0,0,0,0,0,0,5,0,0,5,-5,A
Powerade Ice Storm,18.0,4.1,0.0,0.13,0.0,0.0,0.0,3,3,0,1,0,0,0,7,0,7,C
Hawai,0.0,7.0,0.0,0.025,0.0,0.0,0.0,0,5,0,0,0,0,0,5,0,5,C
Powerade Ion 4 Orange,16.0,3.9,0.0,0.13,0.0,0.0,0.0,3,3,0,1,0,0,0,7,0,7,C
MER Äpple,0.0,9.7,0.0,0.0,40.0,0.0,0.0,0,7,0,0,2,0,0,7,2,5,C
Fanta Fruit Twist 500 Ml,20.0,4.8,0.0,0.0,12.875,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Classic Zero,4.0,0.0,0.0,0.19,0.0,0.0,0.0,0,0,0,2,0,0,0,2,0,2,B
1% Chocolate Lowfat Milk,66.7,9.58,0.625,0.254,0.0,0.417,3.75,10,7,0,2,0,0,2,19,2,17,D
Sumo Natural Maçã de Alcobaça • IGP,56.0,13.0,0.01,0.01,0.0,1.9,0.05,8,9,0,0,0,2,0,17,2,15,D
Framboesa & Ginseng,19.0,4.3,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Macaccino original,360.0,46.0,2.4,0.0,0.0,16.0,13.0,10,10,2,0,0,5,5,22,10,12,D
Zero Shake Chocolate Flavour,40.0,0.5,0.3,0.5,0.0,0.9,5.9,6,1,0,5,0,1,3,12,4,8,C
Protein Milk Chocolate Flavor,57.0,3.9,0.3,0.18,0.0,0.0,7.6,8,3,0,1,0,0,4,12,4,8,C
Água Mineral Natural Gasocarbónica,0.0,0.0,0.0,1.4425,0.0,0.0,0.0,0,0,0,10,0,0,0,10,0,10,C
Água Mineral Natural Gasocarbónica,331.0,29.0,13.0,0.15,0.0,0.0,4.9,10,10,10,1,0,0,3,31,3,28,E
Kéfir de Cabra Biológico,74.0,4.0,2.8,0.1,0.0,0.0,3.8,10,3,2,1,0,0,2,16,2,14,D
Kéfir de Cabra Biológico,72.0,2.9,2.6,0.13,0.0,0.0,3.9,10,2,2,1,0,0,2,15,2,13,D
Kambucha Raspberry,18.0,44.0,0.0,0.0,0.075,0.0,0.0,3,10,0,0,0,0,0,13,0,13,D
Kombucha,18.0,4.4,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Ginger et lemon,18.0,4.4,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Legendary Fermented Drink California Raspberry,24.0,4.9,0.0,0.0,5.206708333,0.0,0.0,4,4,0,0,0,0,0,8,0,8,C
Legendary Fermented Drink Original,24.0,4.9,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,0,8,0,8,C
Água Mineral Natural Gaseificada,0.0,0.0,0.0,1.0375,0.0,0.0,0.0,0,0,0,10,0,0,0,10,0,10,C
Soja Choco,85.1,8.5,0.5,0.3,15.0,0.5,3.9,10,6,0,3,0,0,2,19,2,17,D
Shoyce suave,56.0,4.3,0.3,0.09,0.0,0.5,3.2,8,3,0,1,0,0,1,12,1,11,D
almond zero hug,17.0,0.0,0.1,0.1,0.0,0.5,0.7,3,0,0,1,0,0,0,4,0,4,C
kefir de vaca,66.0,3.4,2.53,0.092,0.0,0.0,3.77,10,3,2,1,0,0,2,16,2,14,D
Bebida biológica arroz,52.0,6.1,0.1,0.09,0.0,1.1,0.5,8,5,0,1,0,1,0,14,1,13,D
Bebida de Arroz e Amêndoa,45.0,4.6,0.1,0.08,2.5,0.0,0.5,7,4,0,0,0,0,0,11,0,11,D
Bebida de Arroz e Coco,45.0,4.3,1.2,0.11,8.0,0.5,0.5,7,3,1,1,0,0,0,12,0,12,D
Kombucha ananas pêche,24.0,5.9,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,0,8,0,8,C
Iogurte Líquido Morango,76.0,13.0,0.9,0.1,0.0,0.0,2.6,10,9,0,1,0,0,1,20,1,19,E
Corposo,18.0,0.1,0.0,0.1,0.0,0.3,1.6,3,1,0,1,0,0,1,5,1,4,C
Descafeinado,12.0,0.1,0.0,0.1,0.0,0.3,0.5,1,1,0,1,0,0,0,3,0,3,C
Bebida à Base de Soja -37% de Açúcares***,35.0,1.7,0.2,0.13,8.0,1.4,2.1,5,2,0,1,0,1,1,8,2,6,C
Iced Tea Zero Pêssego,21.0,5.3,0.1,0.1,0.0,0.3,0.2,3,4,0,1,0,0,0,8,0,8,C
Chiado,16.0,0.1,0.0,0.1,0.0,0.3,1.0,3,1,0,1,0,0,0,5,0,5,C
Invicta,16.0,0.1,0.0,0.1,0.0,0.3,1.4,3,1,0,1,0,0,0,5,0,5,C
Ice Tea Zero manga,2.0,0.5,0.1,0.1,0.0,0.1,0.2,0,1,0,1,0,0,0,2,0,2,B
Iogurte Magro Frutos Vermelhos,32.0,3.0,0.1,0.1,0.0,0.9,3.0,5,3,0,1,0,1,1,9,2,7,C
Sumo Laranja Maçã de Alcobaça,52.0,11.7,0.1,0.1,100.0,0.3,0.4,8,8,0,1,10,0,0,17,10,7,C
Iogurte Magro aroma Morango,28.0,3.3,0.1,0.1,0.0,0.3,3.3,4,3,0,1,0,0,2,8,2,6,C
Kaapi Royale,21.0,0.5,0.0,0.1,0.0,0.3,1.2,3,1,0,1,0,0,0,5,0,5,C
Galão,44.0,4.1,0.5,0.23,0.0,0.0,2.2,7,3,0,2,0,0,1,12,1,11,D
Energy Drink,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0,0,2,0,0,0,2,0,2,B
Iogurte Líquido com Alto teor em Proteína Morango,72.0,6.2,0.9,0.15,6.0,0.5,8.0,10,5,0,1,0,0,4,16,4,12,D
Sumol orange,30.0,7.3,0.01,0.0,11.80555556,0.0,0.01,5,5,0,0,0,0,0,10,0,10,C
Sumol Orange,30.0,7.3,0.0,0.0,5.555555556,0.0,0.01,5,5,0,0,0,0,0,10,0,10,C
Maracujá,24.0,5.8,0.0,0.02,5.681818182,0.0,0.0,4,4,0,0,0,0,0,8,0,8,C
Portugal,28.0,7.0,0.0,0.01,0.0,0.0,0.0,4,5,0,0,0,0,0,9,0,9,C
7 Up,30.0,7.3,0.0,0.04,0.0,0.0,0.0,5,5,0,0,0,0,0,10,0,10,C
Aroma Frutos Tropicais,70.0,13.6,0.1,0.12,0.0,0.0,2.9,10,10,0,1,0,0,1,21,1,20,E
Líquido Sabor a Morango,67.0,11.9,0.6,0.11,0.0,0.0,2.7,10,8,0,1,0,0,1,19,1,18,D
Líquido tutti frutti,76.0,14.0,0.7,0.12,0.0,0.0,2.9,10,10,0,1,0,0,1,21,1,20,E
Leite Chocolate,63.0,9.4,0.8,0.13,0.0,0.5,3.4,9,7,0,1,0,0,2,17,2,15,D
Frutos Exóticos,37.0,4.0,0.1,0.14,1.166666667,0.0,2.7,6,3,0,1,0,0,1,10,1,9,C
Ananás & Coco,32.0,4.2,0.3,0.11,2.1,0.0,2.7,5,3,0,1,0,0,1,9,1,8,C
Romã & Mirtilo,36.0,5.1,0.2,0.09,2.0,0.0,2.3,6,4,0,1,0,0,1,11,1,10,C
strawberrynana,91.0,13.1,2.0,0.07,1.0,0.0,1.7,10,9,1,0,0,0,1,20,1,19,E
Kiwi,78.0,12.4,1.0,0.1,0.0,0.0,2.7,10,9,0,1,0,0,1,20,1,19,E
Aveia,38.0,4.0,0.1,0.0,0.0,0.0,2.7,6,3,0,0,0,0,1,9,1,8,C
YoPro vainilla cookies,59.0,5.1,0.2,0.17,0.0,0.0,8.3,9,4,0,1,0,0,5,14,5,9,C
#NAME?,62.0,4.9,0.8,0.15,15.0,0.0,7.2,9,4,0,1,0,0,4,14,4,10,C
Protein Drink Mango Flavour,58.0,5.2,0.3,0.17,0.5,0.0,8.3,9,4,0,1,0,0,5,14,5,9,C
Protein Drink Coconut Flavour,59.0,5.1,0.3,0.18,0.0,0.0,8.3,9,4,0,1,0,0,5,14,5,9,C
Frutos Tropicais,32.0,4.2,0.3,0.11,1.5,0.0,2.7,5,3,0,1,0,0,1,9,1,8,C
Frutos Silvestres,32.0,4.1,0.3,0.12,2.1,0.0,2.7,5,3,0,1,0,0,1,9,1,8,C
Protein Drink Stracciatella Flavour,59.0,5.1,0.3,0.17,0.0,0.0,8.3,9,4,0,1,0,0,5,14,5,9,C
ananás,34.0,5.0,0.2,0.1,2.0,0.0,2.7,5,4,0,1,0,0,1,10,1,9,C
Probióticos & Triplo 0% aveia e nozes,38.0,4.8,0.2,0.0001,0.0,0.8,2.8,6,4,0,0,0,1,1,10,2,8,C
Aveia,38.0,4.0,0.1,0.1,0.0,0.0,2.7,6,3,0,1,0,0,1,10,1,9,C
Sabor Stracciatella,68.0,12.9,0.2,0.13,0.0,0.0,3.0,10,9,0,1,0,0,1,20,1,19,E
sabor stracciatella,68.0,12.9,0.2,0.13,0.0,0.0,3.0,10,9,0,1,0,0,1,20,1,19,E
Café Intensity Collection,9.0,0.5,0.05,0.03,0.0,1.0,0.4,1,1,0,0,0,1,0,2,1,1,B
Café Intensity Collection 10 Qalidus Pack 40,11.0,0.5,0.05,0.02,0.0,1.0,0.9,1,1,0,0,0,1,0,2,1,1,B
