product_name,energy-kcal_100g,sugars_100g,saturated-fat_100g,salt_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,fiber_100g,proteins_100g,energy_points,sugars_points,saturated_fat_points,salt_points,fruits_points,fiber_points,proteins_points,total_negative_points,total_positive_points,total_score,nutriscore_grade
Hohenloher Sprudel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Volvic touch Kirsche,13,3.2,0,0.1,0,0,0,1,3,0,1,0,0,0,5,0,5,C
Natürliches Mineralwasser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Natürliches Mineralwasser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Adelholzener Alpenquellen Adelholzener Sanft,0,0,0,0.00333,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Adelholzener classic,0,0,0,0.00337,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Kasten St. Primus Heilwasser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Active O2 lemon,16,0,0.5,0.01,0,0,0.5,3,0,0,0,0,0,0,3,0,3,C
Active O2 Grapefruit,14,3.3,0,0,0,0,0,1,3,0,0,0,0,0,4,0,4,C
Active o2,14,3.2,0.1,0.02,0,0,0.5,1,3,0,0,0,0,0,4,0,4,C
Active O2 Iced Berry,14,3.2,0.1,0.025,0,0,0.5,1,3,0,0,0,0,0,4,0,4,C
Chocomel,86,11,1.8,0.12,0,0,3.2,10,8,1,1,0,0,1,20,1,19,E
Aromatisch Kaffepads,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,B
"Europerl, Mineralwasser",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Vitrex mit Erdbeer Geschmack,10,2.4,0,0.005,0,0,0,1,2,0,0,0,0,0,3,0,3,C
Vitrex mit Kirschgeschmack,10,2.5,0,0.008,0,0,0,1,2,0,0,0,0,0,3,0,3,C
Vitrex Pfirsich,12,2.8,0,0.008,0,0,0,1,2,0,0,0,0,0,3,0,3,C
Marius Mineral-Quelle Medium,0,0,0,0.05775,0,0,0,0,0,0,0,0,0,0,0,0,0,B
ALB-PERLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Frische Brise Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Wasser Mit Kohlensäure Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Menstruations Tee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Kaffee Prodomo entcoffeiniert,1,0,0,0.18,0,0,0.2,0,0,0,1,0,0,0,1,0,1,B
Weizen Alkoholfrei,28,2.7,0,0,0,0,0.5,4,2,0,0,0,0,0,6,0,6,C
Radler Alkoholfrei,27,4.9,0,0,0,0,0,4,4,0,0,0,0,0,8,0,8,C
Rhabarber Fassbrause,29,6.7,0,0,8,0,0,5,5,0,0,0,0,0,10,0,10,C
Krombacher's Fassbrause schwarze Johannisbeere,29,6.7,0,0,2,0,0,5,5,0,0,0,0,0,10,0,10,C
"Krombacher Radler Alkoholfrei 0,0%",25,5.2,0,0,0,0,0,4,4,0,0,0,0,0,8,0,8,C
"Grapefruit Alkoholfrei 0,0%",27,4.9,0,0,0,0,0,4,4,0,0,0,0,0,8,0,8,C
Krombacher's Fassbrause Maracuja,29,6.8,0,0,0,0,0,5,5,0,0,0,0,0,10,0,10,C
"Haltbare Milch 0,1 % Fett",35,5,0.1,0.13,0,0,3.5,5,4,0,1,0,0,2,10,2,8,C
"Weihenstephan H-Milch, 3,5%",64,4.7,2.3,0.13,0,0,3.5,9,4,2,1,0,0,2,16,2,14,D
"Alpenmilch 1, 5%, Laktosefrei",47,4.9,1,0.13,0,0,3.5,7,4,0,1,0,0,2,12,2,10,C
Teaz Matchatee Pfefferminze,18,4,0,0,0,0,0,3,3,0,0,0,0,0,6,0,6,C
Kirsch-Ayran,69,9.5,1.4,0.08,10,0,2.1,10,7,1,0,0,0,1,18,1,17,D
Bio brennnessel,0.1,0.0001,0.0001,0,0,0,0,0,1,0,0,0,0,0,1,0,1,B
Sprudel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Apfelschorle,28,6.4,0,0.008,0,0,0,4,5,0,0,0,0,0,9,0,9,C
Kamille,1,0.1,0.1,0,0,0,0.1,0,1,0,0,0,0,0,1,0,1,B
Ingwer Shots Orange Kurkuma,37,7.3,0.03,0.01,89.1,0.2,0.7,6,5,0,0,10,0,0,11,10,1,B
Danone Actimel® CLASSIC XXL 12X100G,73,10.8,1,0.1,0,0,3,10,8,0,1,0,0,1,19,1,18,D
Danone Actimel® XXL Erdbeere 12x100g = 1200g,76,11.9,1,0.1,2.1,0,2.8,10,8,0,1,0,0,1,19,1,18,D
Danone FruchtZwerge für unterwegs Erdbeer/Banane 70g,91,11.1,1.8,0.11,14.75192308,0,3.6,10,8,1,1,0,0,2,20,2,18,D
Danone Actimel® Granatapfel 12x100g,74,11.1,1,0.1,2,0,2.8,10,8,0,1,0,0,1,19,1,18,D
Danone MyPRO+ 25g Protein 5100mg BCAAs Milchgetränk Schoko - Geschmack 346g (330ml),50,4.6,0.1,0.2,0,0,7.2,7,4,0,2,0,0,4,13,4,9,C
Danone Actimel® Classic Honig 6x100g,54,6.6,0.9,0.11,0,0,3.2,8,5,0,1,0,0,1,14,1,13,D
Danone Actimel® Classic 6 x 100g = 600g,73,10.8,1,0.1,0,0,3,10,8,0,1,0,0,1,19,1,18,D
Danone Actimel® ERDBEERE 8X100G,76,11.9,1,0.1,2.1,0,2.8,10,8,0,1,0,0,1,19,1,18,D
Danone Actimel® MULTIFRUCHT 8X100G,79,12.5,1,0.1,2.2,0,2.8,10,9,0,1,0,0,1,20,1,19,E
Actimel® Granatapfel 8x100g,72,10.8,1,0.1,2,0,2.7,10,8,0,1,0,0,1,19,1,18,D
"Danone Actimel® XXL Multifrucht, Multi lecker 12 x 100g = 1200g",79,12.5,1,0.1,2.2,0,2.8,10,9,0,1,0,0,1,20,1,19,E
Kefir milder fettarm bio,45,4.7,0.9,0.1,0,0,3.2,7,4,0,1,0,0,1,12,1,11,D
DM Bio Karottensaft Milchsauer Vergoren,32,6.8,0.1,0.01,0,0.1,1,5,5,0,0,0,0,0,10,0,10,C
hachenburger Pils alkohlfrei,20,2.4,0,0,0,0,0,3,2,0,0,0,0,0,5,0,5,C
Silber Brunnen Saurer Sprudel Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Fruchtiger Sprudel Apfel-Kirsch,29,7,0,0.03,0,0,0,5,5,0,0,0,0,0,10,0,10,C
Apfelsinchen,34.3,8.3,0.001,0.006,0,0,0.01,5,6,0,0,0,0,0,11,0,11,D
Wasser medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Limette,1,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Pfefferminz,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,B
Kaffee Chai,1,0,0,0,13,0,0.1,0,0,0,0,0,0,0,0,0,0,B
Schoko Tee,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,B
Rooibos,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,B
Wasser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Wellness Life - Lychee/Guave,16,3.9,0,0,0,0,0,3,3,0,0,0,0,0,6,0,6,C
Fresh n Frui Tea,19,4.4,0,0,0,0,0,3,3,0,0,0,0,0,6,0,6,C
Fresh & FruiTea Grüntee-Limette Geschmack,19,4.4,0,0,0,0,0,3,3,0,0,0,0,0,6,0,6,C
Multivitamin fruit drink,21,4.8,0.1,0.01,0,0,0.5,3,4,0,0,0,0,0,7,0,7,C
Multivitamin Fruktdryck,21,4.8,0.1,0.01,40.97482639,0,0.5,3,4,0,0,2,0,0,7,2,5,C
Power - Wellness Tee,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,B
Vita Energy,43,10,0,0.01,3.37875,0,0,7,7,0,0,0,0,0,14,0,14,D
Vita Brazil,44,11,0,0,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Vita Orange,41,9.9,0,0,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Medium Water,0,0,0,0.00547,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Fassbrause,39,8,0,0,0,1,0.5,6,6,0,0,0,1,0,12,1,11,D
Fass Brause Zitrone,29,5.6,0.1,0.01,0,0,0.5,5,4,0,0,0,0,0,9,0,9,C
Naturtrübe Blutorange,24,5.6,0.1,0.01,0,0,0.5,4,4,0,0,0,0,0,8,0,8,C
L. Casei 431,61,8.6,0.7,0.07,0,0,2.4,9,6,0,0,0,0,1,15,1,14,D
Tonic Water,38,9,0,0.01,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Wasser,0,0,0,0.005975,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Mecklenburger Quelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Voelkel Feldfrischer Möhren Saft,38,7.8,0.09,0.12,0,0,1,6,6,0,1,0,0,0,13,0,13,D
7Zwerge Kindersaft,52,11.4,0.1,0,0,0,0.5,8,8,0,0,0,0,0,16,0,16,D
Ananas Kokos Mix,60,12,0.4,0.01,0,0,0.7,9,9,0,0,0,0,0,18,0,18,D
Jus de tomates,15,3.1,0.05,0.31,99.845,0,1,3,3,0,3,10,0,0,9,10,-1,A
Kombucha Original,18,4.6,0.1,0.01,0.0875,0,0.5,3,4,0,0,0,0,0,7,0,7,C
Hygge Punsch „Æble Blåbær“,48,10,0.1,0.01,0,0,0.5,7,7,0,0,0,0,0,14,0,14,D
Apfelsaft mit Streuobstäpfeln,47,11,0.1,0.01,0,0.5,0.5,7,8,0,0,0,0,0,15,0,15,D
Shop Ingwer & Kurkuma,39,6,0.1,0.01,0,0,0.8,6,5,0,0,0,0,0,11,0,11,D
Mineralwasser mit Kohlensäure,0,0,0,0.00155,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Bio-Alkoholfreies,23,2.7,0,0,0,0,0,4,2,0,0,0,0,0,6,0,6,C
Élixir du suedois,107,0,0,0,12.79761905,0,0.1,10,0,0,0,0,0,0,10,0,10,C
Mangosaft,55,12.8,0.1,0,0,0,0.5,8,9,0,0,0,0,0,17,0,17,D
Apfel Direktsaft,44,10,0,0,0,0,0,7,7,0,0,0,0,0,14,0,14,D
Hubauer Cola-Mix Limonade,40,9.9,0,0.02,4.95,0,0,6,7,0,0,0,0,0,13,0,13,D
Tauperle Medium,0,0,0,0.00558,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Apodis medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Kefir,45,4.1,1.18,0.11,0,0,3.8,7,3,1,1,0,0,2,12,2,10,C
Acqua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Stiftsquelle naturgut Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
ColaMix Zero,2,0.5,0,0.07,0,0,0,0,1,0,0,0,0,0,1,0,1,B
Naturtrüber Apfelsaft aus 100 % Direktsaft,47,10.78,0.1,0.01,100,0,0.5,7,8,0,0,10,0,0,15,10,5,C
Kindermilch - 2+,50,4.9,1.3,0.05,0,0,1.1,7,4,1,0,0,0,0,12,0,12,D
Apfel-Kirsche Saft,41,8.4,0.1,10,0,0,0.5,6,6,0,10,0,0,0,22,0,22,E
cola,10,2.5,0,0,0,0,0,1,2,0,0,0,0,0,3,0,3,C
Aqua Purania still,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Kaffeeweißer,544,12.7,32.1,0.15,0,0,1.8,10,9,10,1,0,0,1,30,1,29,E
"Vaihinger, Apfelsaft Klar",46,10.5,0.1,0,0,0,0.1,7,8,0,0,0,0,0,15,0,15,D
Erdbeer-Himbeer Lassi,72,12,0.8,0.11,0,0,2.8,10,9,0,1,0,0,1,20,1,19,E
Iso sport Kirsch,18,4.2,0,0.005,0,0,0.02,3,3,0,0,0,0,0,6,0,6,C
Getränke Wasser St. Leonhards Mondquelle,0,0,0,16.2,0,0,0,0,0,0,10,0,0,0,10,0,10,C
"Getränke, Wasser, St. Leonards Mondquelle, Vollmondabfüllung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Lupinenkaffee Kakao instant,370,39,1.4,0.2,0,0,6.1,10,10,1,2,0,0,3,23,3,20,E
Effect,46,10.7,0,0.17,0,0,0,7,8,0,1,0,0,0,16,0,16,D
Bitter Lemon,39,9.48,0,0.8,18.28125,0,0.8,6,7,0,8,0,0,0,21,0,21,E
Bubble Gum,40,9.6,0.059,0.059,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Performance super berry,4,0,0,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Fruchtbuttermilch - Multivitamin,61,10.4,0.3,0.13,14.475,0,2.5,9,7,0,1,0,0,1,17,1,16,D
Fruchtbuttermilch - Erdbeere,60,10.4,0.3,0.13,10.4,0,2.5,9,7,0,1,0,0,1,17,1,16,D
Frucht Butter Milch Zitrone,62,10.5,0.3,0.13,14.3,0,2.5,9,8,0,1,0,0,1,18,1,17,D
Frucht butter milch Himbeere,60,10.1,0.3,0.13,15,0,2.7,9,7,0,1,0,0,1,17,1,16,D
Fruchtbuttermilch - Pfirsich-Nektarine,62,10.6,0.3,0.13,16.015625,0,2.5,9,8,0,1,0,0,1,18,1,17,D
Fruchtbuttermilch Mango,62,10.3,0.3,0.13,1.9125,0,2.7,9,7,0,1,0,0,1,17,1,16,D
Müllermilch čokoořech,70,9.9,1,0.14,0,0,3.3,10,7,0,1,0,0,2,18,2,16,D
Fudge brownie flavour milkshake,74,10.9,0.9,0.16,0,0,3.7,10,8,0,1,0,0,2,19,2,17,D
Chocolate Flavour Milkshake,76,11.1,0.9,0.16,0,0,3.8,10,8,0,1,0,0,2,19,2,17,D
Frijj Strawberry Flavoured Milk 400ML,69,9.7,0.9,0.16,0,0,3.5,10,7,0,1,0,0,2,18,2,16,D
Cookie dough flavour milkshake,75,10.9,0.9,0.17,0,0,3.8,10,8,0,1,0,0,2,19,2,17,D
Млечна напитка с вкус на ванилия,80,10.2,0.9,0.1275,0,0,6.6,10,7,0,1,0,0,4,18,4,14,D
Frucht Butter Milch Limitiert,62,10.5,0.3,0.13,0,0,2.5,9,8,0,1,0,0,1,18,1,17,D
Frucht Butter Milch Limitiert Granatapfel-Orange,58,9.6,0.3,0,0,0,2.5,9,7,0,0,0,0,1,16,1,15,D
Cadbury Creamy Chocolate Milkshake,111,10.3,2.7,0.18,0,0.6,4.2,10,7,2,1,0,0,2,20,2,18,D
Kefir smoothie,72,10.3,1,0.12,0,0,3.2,10,7,0,1,0,0,1,18,1,17,D
Müllermilch Protein,60,5,1,0,0,0,6.5,9,4,0,0,0,0,4,13,4,9,C
Müllerdrink vanilka,63,7.1,0.2,0.11,3.55,0,0.4,9,5,0,1,0,0,0,15,0,15,D
Mullermilch,52,5,1,0,0,0,4,8,4,0,0,0,0,2,12,2,10,C
Müllermilch ZERO,47,4.9,1,0.12,0.05,0,3.5,7,4,0,1,0,0,2,12,2,10,C
Fruchtbuttermilch - Kirsche-Banane,62,10.5,0.3,0.13,0,0,2.6,9,8,0,1,0,0,1,18,1,17,D
Kéfir mangue orange,61,8.5,0.9,0.11,0,0,3.1,9,6,0,1,0,0,1,16,1,15,D
FRijj Strawberry Flavour Milkshake,71,10.4,0.8,0.1175,0,0,3.7,10,7,0,1,0,0,2,18,2,16,D
Kalinka Kefir - Erdbeere,61,8.5,0.9,0.11,0,0,3.1,9,6,0,1,0,0,1,16,1,15,D
"Müllermilch, napój mleczny o smaku malinowym",68,10.9,0.9,0.14,0.06,3.2,3.2,10,8,0,1,0,4,1,19,5,14,D
Fettarme H-Milch,47,4.9,0.9,0.1,0,0,3.4,7,4,0,1,0,0,2,12,2,10,C
"Spezi 20 x 0,5 Ltr.",0,9.3,0,0.02,4.65,0,0,0,7,0,0,0,0,0,7,0,7,C
Labertaler Mineralwasser Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Ayran,34,2.3,1.3,0.75,0,0,1.8,5,2,1,8,0,0,1,16,1,15,D
Volt Cola,48,11.9,0,0.04,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Powergel,257,34,0,1.3,0,0,0,10,10,0,10,0,0,0,30,0,30,E
Power gel,352,60,0.5,0.1,0,0,6.4,10,10,0,1,0,0,3,21,3,18,D
Mate soft drink with caffeine,20,5,0,0.1875,0,0,0,3,4,0,2,0,0,0,9,0,9,C
Club-Mate Winter-Edition,20,5,0,0.9,0,0,0,3,4,0,9,0,0,0,16,0,16,D
Remus Pur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Hefeweizen Alkoholfrei,26,2.8,0,0.01,0,0,0.5,4,2,0,0,0,0,0,6,0,6,C
Düshes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Kwas,35,6.7,0,0.02,0,0,0,5,5,0,0,0,0,0,10,0,10,C
Kefir 1.8%,47,4.5,1.3,0.1,0,0,3.2,7,4,1,1,0,0,1,13,1,12,D
Ramune Litchee,35,9.5,0,0,0,0,0,5,7,0,0,0,0,0,12,0,12,D
Buttermilchdrink,54,9.7,0.3,0.24,3.5,0,2.2,8,7,0,2,0,0,1,17,1,16,D
Buttermilchdrink Zitrone,53,9.6,0.3,0.24,2.4,0,2.1,8,7,0,2,0,0,1,17,1,16,D
Buttermilch Waldfrucht,60,10.19999981,0.300000012,0.24,5.375,0,2.200000048,9,7,0,2,0,0,1,18,1,17,D
Butter Milch drink erdbeere,54,9.7,0.3,0.24,0,0,2.2,8,7,0,2,0,0,1,17,1,16,D
Buttermilchdrink Himbeere,55,9.9,0.3,0.2175,3.5,0,2.1,8,7,0,2,0,0,1,17,1,16,D
Kefir-Drink,66,9.5,1,0.28,0.875,0,3.2,10,7,0,3,0,0,1,20,1,19,E
Kalder Kaffee richtig stark,42,4,0.9,0.1,0,0,3,6,3,0,1,0,0,1,10,1,9,C
Shot Double Choc,65,3.3,0.3,0.1,0,1.1,11,10,3,0,1,0,1,5,14,6,8,C
Fit + Feelgood Slim Shakespeare Rote Beeren-Joghurt,374,9.6,1.8,1.6,0,0,39,10,7,1,10,0,0,5,28,5,23,E
Schwarze Johannisbeerensaft,60,14,0,0,0,0,0,9,10,0,0,0,0,0,19,0,19,E
Cola Playa,335,56,0.1,0.03,0,0,0.1,10,10,0,0,0,0,0,20,0,20,E
Natahtaria,50,12.4,0,0.02,0,0,0,7,9,0,0,0,0,0,16,0,16,D
Chocomel,72,10.7,1.1,0.12,0,0,3.2,10,8,1,1,0,0,1,20,1,19,E
Carat naturelle,0,0,0,0.0285,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Mineralquellen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Apfelschorle,29,6.5,0,0,0,0,0,5,5,0,0,0,0,0,10,0,10,C
Hulunderblütensirup,33,7.7,0,0,0,0,0,5,6,0,0,0,0,0,11,0,11,D
Booster Ice Energy Drink,43,10.5,0,0,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Booster Original Energy Sirup,9,1.8,0,0.17,0,0,0.01,1,2,0,1,0,0,0,4,0,4,C
Tea rich mit zitrone kaktusfrucht geschmack,29,6.8,0,0.07,0,0,0.02,5,5,0,0,0,0,0,10,0,10,C
Booster Berry Kiss (Strawberry Cream),43,10.4,0.1,0.12,0,0,0,7,7,0,1,0,0,0,15,0,15,D
Energy drink Absolute Zero,2,0,0,0.21,0,0,0.02,0,0,0,2,0,0,0,2,0,2,B
"Frucht Tiger, Apfel Erdbeere",30,6.7,0.1,0.01,0,0,0.5,5,5,0,0,0,0,0,10,0,10,C
M-Milch Bärenmarke,135,9.4,5.4,0.25,0,0,6.4,10,7,5,2,0,0,3,24,3,21,E
Leichte Kaffee Milch,99,9.8,2.8,0.2,0,0,5.9,10,7,2,2,0,0,3,21,3,18,D
Espresso,59,7.5,1,0.11,0,0,3,9,6,0,1,0,0,1,16,1,15,D
Haltbare fettarme Milch,47,4.9,1,0.13,0,0,3.4,7,4,0,1,0,0,2,12,2,10,C
Kiddis Kakao,71,9.3,1.3,0.13,0,0,3.6,10,7,1,1,0,0,2,19,2,17,D
"H-Vollmilch 3,5 %",64,4.8,2.3,0.13,0,0,3,9,4,2,1,0,0,1,16,1,15,D
Lemon Tea Drink,389,94,0.1,0.17,11.67428571,0,0.3,10,10,0,1,0,0,0,21,0,21,E
Heißer Holunder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Apfelsaft,43,9.7,0.1,0.01,100,0,0.5,7,7,0,0,10,0,0,14,10,4,C
Mineralwasser medium,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Mineralwasser mit Kohlensäure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Plus Sonnen Vitamin D,43,9.2,0.1,0.005,100,0.5,0.5,7,7,0,0,10,0,0,14,10,4,C
Granini multivitamin,48,11,0.1,0.1,0,0,0.5,7,8,0,1,0,0,0,16,0,16,D
Roter Multivitamin,43,9.4,0.1,0,94.922,0,0.5,7,7,0,0,10,0,0,14,10,4,C
Roter Multivitamin Der beerige Multivitamin-Klassiker,45,9.9,0.1,0.5,0,0,0.01,7,7,0,5,0,0,0,19,0,19,E
Hohes C Super Shots,51,11,0,0.02,94.595,0,0,8,8,0,0,10,0,0,16,10,6,C
Maracuja Fruchtsaftgetränk,42,9.4,0,0,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Die Limo Pink Grapefruit-Cranberry,38,8.9,0,0,4,0,0,6,6,0,0,0,0,0,12,0,12,D
Plus Sonnenvitamin D,44,9.4,0,0,0,0,0,7,7,0,0,0,0,0,14,0,14,D
Die Limo Dark Berries-Guarana,37,8.2,0,0,8,0,0,6,6,0,0,0,0,0,12,0,12,D
Himbeer-Zitrone Sirup ohne Zucker,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,B
Karamalz,44,8,0,0.01,0,0,0.4,7,6,0,0,0,0,0,13,0,13,D
Fresubin Jucy Drink à la Pomme,150,8,0,0.015,0,0,4,10,6,0,0,0,0,2,16,2,14,D
FRESUBIN 2 Kcal Max fruit de la foret,200,5.8,0.6,0.15,0,0,10,10,4,0,1,0,0,5,15,5,10,C
Genuss limonade,38,8.9,0,0,8.9,0,0,6,6,0,0,0,0,0,12,0,12,D
Kaba Vanille,374,90,0,0.01,0,0,0,10,10,0,0,0,0,0,20,0,20,E
Teegetränk Himbeer-Vanille,19,4.5,0,0.01,0,0,0,3,4,0,0,0,0,0,7,0,7,C
Non alcoholic beer,26,2.8,0,0.01,0,0,0.2,4,2,0,0,0,0,0,6,0,6,C
Himbeer Getränke Sirup,300,75,0.1,0.01,0,0,0.5,10,10,0,0,0,0,0,20,0,20,E
Natürliches Mineralwasser ohne Kohlensäure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Fahner Früchten Apfel-Kirsche,41,8.4,0.1,10,0,0,0.5,6,6,0,10,0,0,0,22,0,22,E
Kong Strong,23,4.9,0,0.23,0,0,0.4,4,4,0,2,0,0,0,10,0,10,C
Freeway Cola,20,4.8,0.1,0,0,0,0.1,3,4,0,0,0,0,0,7,0,7,C
Freeway limonade,30,7.4,0,0,2.5,0,0,5,5,0,0,0,0,0,10,0,10,C
Freeway orange,33,8.3,0,0,12,0,0,5,6,0,0,0,0,0,11,0,11,D
Freeway Cola,20,4.8,0.1,0.1,0,0,0.1,3,4,0,1,0,0,0,8,0,8,C
Bitter Lemon,50,12.2,0.1,0.01,0,0,0.1,7,9,0,0,0,0,0,16,0,16,D
Colossus energy drink,21,4.8,0,0.2,0,0,0,3,4,0,2,0,0,0,9,0,9,C
Bio Organic Kefir,45,3.8,1,0.13,0,0,3.4,7,3,0,1,0,0,2,11,2,9,C
Fruit blast saveur tropical,25,6.1,0,0,3.130434783,0,0,4,5,0,0,0,0,0,9,0,9,C
Colossus energy drink,2,0.1,0.1,0.1,0,0,0.5,0,1,0,1,0,0,0,2,0,2,B
Капучино с вкус на шоколад,410,63.2,7.2,0.48,0,0,9.3,10,10,7,5,0,0,5,32,5,27,E
Ängens svensk Lättfil,40,3.9,0.3,0.1,0,0,3.5,6,3,0,1,0,0,2,10,2,8,C
Kefyras 2.5%,54,3.4,1.6,0.1,0,0,3.3,8,3,1,1,0,0,2,13,2,11,D
Sol & Mar Cloudy Lemon,20,4.7,0,0.04,0,0,0,3,4,0,0,0,0,0,7,0,7,C
Iced tea saveur citron-citron vert,17,4.3,0,0.03,0,0,0,3,3,0,0,0,0,0,6,0,6,C
Water juice,13,2.9,0,0,10.15625,0,0,1,2,0,0,0,0,0,3,0,3,C
Reine Buttermilch,36,3.8,0.4,0.15,0,0,3.2,6,3,0,1,0,0,1,10,1,9,C
"iced tea citron vert, menthe",10,2.2,0,0.03,0,0,0,1,2,0,0,0,0,0,3,0,3,C
Freeway de limon,19,4.4,0,0.01,6,0,0,3,3,0,0,0,0,0,6,0,6,C
Yogurt for drinking,49,4.5,1.3,0.1,0,0,3.2,7,4,1,1,0,0,1,13,1,12,D
Sana,64,4.5,2.4,0.1,0,0,3.4,9,4,2,1,0,0,2,16,2,14,D
Línea drink Sabor Fresa,32,3.8,0.1,0.1375,0,0,3,5,3,0,1,0,0,1,9,1,8,C
H2O Kirsche,14,3.3,0,0.01,0,0,0,1,3,0,0,0,0,0,4,0,4,C
ARONIA Y REMOLACHA SHOT,47,9,0.1,0.03,95,0,0.5,7,7,0,0,10,0,0,14,10,4,C
Saguaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Sparkling water lemon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
kefir,44,4,0.9,0.1,0,0,3.5,7,3,0,1,0,0,2,11,2,9,C
Freeway lima-limon,20,4.8,0,0.02,0,0,0,3,4,0,0,0,0,0,7,0,7,C
Tónica Pink freeway,19,4.2,0,0,0,0,0,3,3,0,0,0,0,0,6,0,6,C
Kefir - Low Fat,43,4,0.9,0.1,0,0,3.3,7,3,0,1,0,0,2,11,2,9,C
"Kefir 3,5 %",60,3.8,2.3,0.1,0,0,0,9,3,2,1,0,0,0,15,0,15,D
The Limone Zero,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,B
Eau pétillante citron,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Eau pétillante pamplemousse,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Lord Nelson snellente,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,B
Sensacol fresa,39,2.6,0.2,0.13,0,0,3.4,6,2,0,1,0,0,2,9,2,7,C
Active spring water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Premium Light Tonic Water,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
High Protein Drink Chocolate Flavour,67,5.2,0.2,0.1275,0,0.4,10.6,10,4,0,1,0,0,5,15,5,10,C
Drikkeyoghurt med jordbærsmak,80,11.1,1.2,0.1,0,0,2.6,10,8,1,1,0,0,1,20,1,19,E
Vitamin water: Apple & Elderflower,7,1.1,0.1,0.01,13.0125,0,0.1,0,1,0,0,0,0,0,1,0,1,B
Carrick Glen - Dragonfruit and yuzu vitamin water,7,1.1,0.1,0.01,12,0,0.1,0,1,0,0,0,0,0,1,0,1,B
Iced tea green,17,4.1,0,0.02,0,4.1,0,3,3,0,0,0,5,0,6,5,1,B
